nomccpp,latitud,longitud,village
CIUDAD MALA,-12.656240463256836,-76.63512420654297,8191
CIUDAD MALA,-12.655196189880371,-76.63029479980469,8192
CIUDAD MARCABAMBA,-15.14700698852539,-73.34355163574219,8193
CIUDAD MARIANO MELGAR,-16.406291961669922,-71.512725830078125,8194
CIUDAD MARIANO MELGAR,-16.39779281616211,-71.5087890625,8195
CIUDAD MARIANO MELGAR,-16.401302337646484,-71.50480651855469,8196
CIUDAD MAZAMARI,-11.330181121826172,-74.52771759033203,8197
CIUDAD MAZUKO,-13.098782539367676,-70.367919921875,8198
CIUDAD MAZUKO,-13.101096153259277,-70.366943359375,8199
CIUDAD MENDOZA,-6.393107891082764,-77.48674011230469,8200
CIUDAD MENDOZA,-6.396233558654785,-77.47924041748047,8201
CIUDAD MI PERU,-11.857107162475586,-77.12799835205078,8202
CIUDAD MI PERU,-11.853215217590332,-77.12552642822266,8203
CIUDAD MI PERU,-11.851550102233887,-77.122772216796875,8204
CIUDAD MI PERU,-11.857033729553223,-77.12247467041016,8205
CIUDAD MI PERU SECTOR  D,-11.857033729553223,-77.12247467041016,8206
CIUDAD MI PERU SECTOR D,-11.857033729553223,-77.12247467041016,8207
CIUDAD MIRAFLORES,-12.110228538513184,-77.050628662109375,8208
CIUDAD MIRAFLORES,-12.115504264831543,-77.0428695678711,8209
CIUDAD MIRAFLORES,-12.122785568237305,-77.03742980957031,8210
CIUDAD MIRAFLORES,-12.126792907714844,-77.03337097167969,8211
CIUDAD MIRAFLORES,-12.122993469238281,-77.03337097167969,8212
CIUDAD MIRAFLORES,-12.11062240600586,-77.033111572265625,8213
CIUDAD MIRAFLORES,-12.116442680358887,-77.032928466796875,8214
CIUDAD MIRAFLORES,-12.128913879394531,-77.03059387207031,8215
CIUDAD MIRAFLORES,-12.129408836364746,-77.02931213378906,8216
CIUDAD MIRAFLORES,-12.113058090209961,-77.028289794921875,8217
CIUDAD MIRAFLORES,-12.134166717529297,-77.024658203125,8218
CIUDAD MIRAFLORES,-12.1212158203125,-77.02075958251953,8219
CIUDAD MIRAFLORES,-12.122733116149902,-77.01187896728516,8220
CIUDAD MIRAFLORES,-16.39446449279785,-71.5245361328125,8221
CIUDAD MIRAFLORES,-16.3999080657959,-71.51983642578125,8222
CIUDAD MIRAFLORES,-16.39345359802246,-71.51978302001953,8223
CIUDAD MIRAFLORES,-16.39239501953125,-71.5188980102539,8224
CIUDAD MIRAFLORES,-16.399097442626953,-71.51433563232422,8225
CIUDAD MOCHE,-8.169885635375977,-79.0141830444336,8226
CIUDAD MOCHUMI,-6.547054767608643,-79.8620834350586,8227
CIUDAD MOCUPE,-6.98824405670166,-79.62764739990234,8228
CIUDAD MOLLENDO,-17.02619743347168,-72.01862335205078,8229
CIUDAD MOLLENDO,-17.024242401123047,-72.01518249511719,8230
CIUDAD MOLLENDO,-17.03028106689453,-72.01409912109375,8231
CIUDAD MONSEFU,-6.877859115600586,-79.87421417236328,8232
CIUDAD MONSEFU,-6.8771586418151855,-79.86859893798828,8233
CIUDAD MONSEFU,-6.877264499664307,-79.86712646484375,8234
CIUDAD MONTERRICO,-12.826521873474121,-73.593048095703125,8235
CIUDAD MONZON,-9.279630661010742,-76.39360809326172,8236
CIUDAD MOQUEGUA,-17.191429138183594,-70.94061279296875,8237
CIUDAD MOQUEGUA,-17.1957950592041,-70.93933868408203,8238
CIUDAD MOQUEGUA,-17.197338104248047,-70.936614990234375,8239
CIUDAD MOQUEGUA,-17.196809768676758,-70.9358901977539,8240
CIUDAD MOQUEGUA,-17.19504165649414,-70.93292236328125,8241
CIUDAD MOQUEGUA,-17.193634033203125,-70.93281555175781,8242
CIUDAD MOQUEGUA,-17.188888549804687,-70.932220458984375,8243
CIUDAD MOQUEGUA,-17.19329261779785,-70.930633544921875,8244
CIUDAD MOQUEGUA,-17.190567016601563,-70.93062591552734,8245
CIUDAD MORALES,-6.481568336486816,-76.3942642211914,8246
CIUDAD MORALES,-6.469624042510986,-76.3891372680664,8247
CIUDAD MORALES,-6.47889518737793,-76.38731384277344,8248
CIUDAD MORALES,-6.486396312713623,-76.38672637939453,8249
CIUDAD MORALES,-6.4733405113220215,-76.385345458984375,8250
CIUDAD MORALES,-6.479910850524902,-76.38069915771484,8251
CIUDAD MORALES,-6.483273983001709,-76.38031005859375,8252
CIUDAD MORALES,-6.480396747589111,-76.37422943115234,8253
CIUDAD MORALESS,-6.469624042510986,-76.3891372680664,8254
CIUDAD MOTUPE,-6.147410869598389,-79.71868896484375,8255
CIUDAD MOTUPE,-6.151571273803711,-79.71570587158203,8256
CIUDAD MOTUPE,-6.156186103820801,-79.70626068115234,8257
CIUDAD NARANJILLO,-9.24448299407959,-75.99234771728516,8258
CIUDAD NARANJOS,-5.737912654876709,-77.50379943847656,8259
CIUDAD NAUTA,-4.502882957458496,-73.582763671875,8260
CIUDAD NAUTA,-4.510765552520752,-73.578704833984375,8261
CIUDAD NDEPENDENCIA,-11.9904146194458,-77.04730224609375,8262
CIUDAD NUEVA,-17.987796783447266,-70.23683166503906,8263
CIUDAD NUEVA      COMOTE 12,-17.987796783447266,-70.23683166503906,8264
CIUDAD NUEVA ARICA,-6.872152328491211,-79.3431167602539,8265
CIUDAD NUEVA ARICA,-6.871989727020264,-79.33897399902344,8266
CIUDAD NUEVA COMITE 11,-17.987796783447266,-70.23683166503906,8267
CIUDAD NUEVA CTE 17,-17.98257064819336,-70.23345184326172,8268
CIUDAD NUEVA CTE 18,-17.98257064819336,-70.23345184326172,8269
CIUDAD NUEVA CTE 22,-17.98257064819336,-70.23345184326172,8270
CIUDAD NUEVA CTE 24,-17.98257064819336,-70.23345184326172,8271
CIUDAD NUEVA ESPERANZA,-3.6407310962677,-80.6042709350586,8272
CIUDAD NUEVA URBANIZACIÓN LLOCHEGUA,-12.413814544677734,-73.90760040283203,8273
CIUDAD NUEVO IMPERIAL,-13.073734283447266,-76.32740783691406,8274
CIUDAD NUEVO PROGRESO,-8.447259902954102,-76.3225326538086,8275
CIUDAD OLMOS,-5.982553482055664,-79.74195861816406,8276
CIUDAD ORELLANA,-6.912909984588623,-75.1604995727539,8277
CIUDAD OTUZCO,-7.90301513671875,-78.5655288696289,8278
CIUDAD OXAPAMPA,-10.57986831665039,-75.407196044921875,8279
CIUDAD OXAPAMPA,-10.577524185180664,-75.40437316894531,8280
CIUDAD OXAPAMPA,-10.567347526550293,-75.40435028076172,8281
CIUDAD OXAPAMPA,-10.583991050720215,-75.40380096435547,8282
CIUDAD OXAPAMPA,-10.575737953186035,-75.4028549194336,8283
CIUDAD OYON,-10.67202377319336,-76.77281951904297,8284
CIUDAD OYOTUN,-6.851327419281006,-79.30433654785156,8285
CIUDAD PACANGA,-7.173807621002197,-79.48667907714844,8286
CIUDAD PACARAN,-12.86501407623291,-76.055419921875,8287
CIUDAD PACASMAYO,-7.4008564949035645,-79.56689453125,8288
CIUDAD PACCHA,-6.494300842285156,-78.42326354980469,8289
CIUDAD PACORA,-6.427025318145752,-79.84001159667969,8290
CIUDAD PAIJAN,-7.7322096824646,-79.3093490600586,8291
CIUDAD PAIJAN,-7.727237701416016,-79.30550384521484,8292
CIUDAD PAIJAN,-7.738126277923584,-79.3049087524414,8293
CIUDAD PAMPAS,-12.393417358398438,-74.8655014038086,8294
CIUDAD PAMPAS,-12.398550987243652,-74.86357116699219,8295
CIUDAD PAMPAS DE HOSPITAL,-3.7024428844451904,-80.4368896484375,8296
CIUDAD PANAO,-9.899517059326172,-75.996185302734375,8297
CIUDAD PANAO,-9.899677276611328,-75.99535369873047,8298
CIUDAD PAPAYAL,-3.572988986968994,-80.23685455322266,8299
CIUDAD PARA,-13.550591468811035,-74.631317138671875,8300
CIUDAD PARAMONGA,-10.675101280212402,-77.81995391845703,8301
CIUDAD PARAMONGA,-10.6737699508667,-77.81397247314453,8302
CIUDAD PARAS,-13.550591468811035,-74.631317138671875,8303
CIUDAD PARCOY,-8.034506797790527,-77.479766845703125,8304
CIUDAD PATIVILCA,-10.695594787597656,-77.781036376953125,8305
CIUDAD PAUCAMARCA,-7.2726521492004395,-78.16002655029297,8306
CIUDAD PAUCARBAMBA,-9.94526481628418,-76.2457504272461,8307
CIUDAD PAUCARBAMBA,-9.945513725280762,-76.24361419677734,8308
CIUDAD PAUCARBAMBA,-9.937250137329102,-76.2396469116211,8309
CIUDAD PAUCARBAMBA,-9.94607925415039,-76.23930358886719,8310
CIUDAD PAUCARTAMBO,-13.319853782653809,-71.59683990478516,8311
CIUDAD PAUSA,-15.280887603759766,-73.342041015625,8312
CIUDAD PEDRO RUIZ GALLO,-5.945676803588867,-77.97930145263672,8313
CIUDAD PEDRO RUIZ GALLO,-5.9423017501831055,-77.97193145751953,8314
CIUDAD PICOTA,-6.921247482299805,-76.32958221435547,8315
CIUDAD PICSI,-6.716357231140137,-79.77171325683594,8316
CIUDAD PILLCO MARCA SECTOR POTRACANCHA,-9.971789360046387,-76.24845886230469,8317
CIUDAD PIMENTEL,-6.837789058685303,-79.93611145019531,8318
CIUDAD PIMENTEL,-6.829408645629883,-79.93177795410156,8319
CIUDAD PIMENTEL,-6.82987642288208,-79.92948913574219,8320
CIUDAD PMIRAFLORES,-12.128913879394531,-77.03059387207031,8321
CIUDAD POCOLLAY,-18.005645751953125,-70.229583740234375,8322
CIUDAD POCOLLAY,-17.99510955810547,-70.216796875,8323
CIUDAD POMAHUACA,-5.932074546813965,-79.22810363769531,8324
CIUDAD POMALCA,-6.760832786560059,-79.78058624267578,8325
CIUDAD POSOPE  ALTO,-6.734903335571289,-79.6376953125,8326
CIUDAD POSOPE ALTO,-6.734903335571289,-79.6376953125,8327
CIUDAD POSOPE ALTO,-6.734935760498047,-79.62915802001953,8328
CIUDAD PUCALA SECTOR LADRILLERA,-6.776934623718262,-79.60730743408203,8329
CIUDAD PUCALLPA,-8.372275352478027,-74.5543212890625,8330
CIUDAD PUCALLPA,-8.375370979309082,-74.5497817993164,8331
CIUDAD PUCALLPA,-8.37902545928955,-74.5474624633789,8332
CIUDAD PUCALLPA,-8.386919975280762,-74.545928955078125,8333
CIUDAD PUCALLPA,-8.382149696350098,-74.54524993896484,8334
CIUDAD PUCALLPA,-8.366119384765625,-74.54370880126953,8335
CIUDAD PUCALLPA,-8.372241020202637,-74.54362487792969,8336
CIUDAD PUCALLPA,-8.377898216247559,-74.54155731201172,8337
CIUDAD PUCALLPA,-8.367757797241211,-74.5397720336914,8338
CIUDAD PUCALLPA,-8.376307487487793,-74.538360595703125,8339
CIUDAD PUCALLPA,-8.391449928283691,-74.53829193115234,8340
CIUDAD PUCALLPA,-8.38505744934082,-74.5360107421875,8341
CIUDAD PUCALLPA,-8.378429412841797,-74.53534698486328,8342
CIUDAD PUCALLPA,-8.381962776184082,-74.53400421142578,8343
CIUDAD PUCALLPA,-8.390156745910645,-74.53334045410156,8344
CIUDAD PUCALLPA,-8.3879547119140625,-74.5330581665039,8345
CIUDAD PUCALLPA,-8.385470390319824,-74.5325927734375,8346
CIUDAD PUCALLPA,-8.373597145080566,-74.531890869140625,8347
CIUDAD PUCALLPA,-8.37673282623291,-74.53034973144531,8348
CIUDAD PUCALLPA,-8.377976417541504,-74.528594970703125,8349
CIUDAD PUCALLPA,-8.383018493652344,-74.52692413330078,8350
CIUDAD PUEBLO LIBRE,-12.079874992370605,-77.07421112060547,8351
CIUDAD PUEBLO LIBRE,-12.073165893554688,-77.073455810546875,8352
CIUDAD PUEBLO LIBRE,-12.072739601135254,-77.07068634033203,8353
CIUDAD PUEBLO LIBRE,-12.071944236755371,-77.068115234375,8354
CIUDAD PUEBLO LIBRE,-12.082566261291504,-77.06522369384766,8355
CIUDAD PUEBLO LIBRE,-12.081683158874512,-77.06465148925781,8356
CIUDAD PUEBLO LIBRE,-12.071477890014648,-77.06336975097656,8357
CIUDAD PUEBLO LIBRE,-12.075096130371094,-77.06278991699219,8358
CIUDAD PUEBLO LIBRE,-12.067366600036621,-77.05381774902344,8359
CIUDAD PUEBLO NUEVO,-6.639349937438965,-79.7945327758789,8360
CIUDAD PUENTE PIEDRA,-11.865464210510254,-77.0777359008789,8361
CIUDAD PUERTO CALLAO,-8.364349365234375,-74.58366394042969,8362
CIUDAD PUERTO CALLAO,-8.354145050048828,-74.5779800415039,8363
CIUDAD PUERTO CALLAO,-8.35775089263916,-74.5743408203125,8364
CIUDAD PUERTO CALLAO,-8.36454963684082,-74.57319641113281,8365
CIUDAD PUERTO CALLAO,-8.366541862487793,-74.56474304199219,8366
CIUDAD PUERTO CALLAO,-8.371064186096191,-74.56292724609375,8367
CIUDAD PUERTO CALLAO,-8.385643005371094,-74.56101989746094,8368
CIUDAD PUERTO MALDONADO,-12.595979690551758,-69.21819305419922,8369
CIUDAD PUERTO MALDONADO,-12.572259902954102,-69.1976547241211,8370
CIUDAD PUERTO MALDONADO,-12.599438667297363,-69.1919174194336,8371
CIUDAD PUERTO MALDONADO,-12.589775085449219,-69.191253662109375,8372
CIUDAD PUERTO MALDONADO,-12.593049049377441,-69.18883514404297,8373
CIUDAD PUERTO MALDONADO,-12.593937873840332,-69.18827056884766,8374
CIUDAD PUERTO MALDONADO,-12.593110084533691,-69.187530517578125,8375
CIUDAD PUERTO MALDONADO,-12.599274635314941,-69.1872787475586,8376
CIUDAD PUERTO MALDONADO,-12.598525047302246,-69.18657684326172,8377
CIUDAD PUERTO MALDONADO,-12.593791961669922,-69.18514251708984,8378
CIUDAD PUERTO MALDONADO,-12.596036911010742,-69.1826400756836,8379
CIUDAD PUERTO MALDONADO,-12.594430923461914,-69.18115234375,8380
CIUDAD PUERTO MALDONADO,-12.599112510681152,-69.1809310913086,8381
CIUDAD PUERTO MALDONADO,-12.593172073364258,-69.17925262451172,8382
CIUDAD PUERTO MALDONADO,-12.596641540527344,-69.17864990234375,8383
CIUDAD PUERTO MALDONADO,-12.594759941101074,-69.17411041259766,8384
CIUDAD PUERTO MALDONADO,-12.595479011535645,-69.17243194580078,8385
CIUDAD PUERTO MALDONADO ROSARIO DE LABERINTO,-12.717519760131836,-69.59004211425781,8386
CIUDAD PUERTO ROSARIO DE LABERINTO,-12.717519760131836,-69.59004211425781,8387
CIUDAD PUERTO ROSARIO DE LABERINTO,-12.716468811035156,-69.586273193359375,8388
CIUDAD PUNCHANA,-3.731332540512085,-73.25074768066406,8389
CIUDAD PUNCHANA,-3.7306127548217773,-73.25069427490234,8390
CIUDAD PUNCHANA,-3.7084548473358154,-73.24808502197266,8391
CIUDAD PUNCHANA,-3.726088047027588,-73.24644470214844,8392
CIUDAD PUNCHANA,-3.72660493850708,-73.24482727050781,8393
CIUDAD PUNCHANA,-3.7343227863311768,-73.24391174316406,8394
CIUDAD PUNCHANA,-3.735231637954712,-73.24262237548828,8395
CIUDAD PUNCHANA,-3.7325494289398193,-73.2420425415039,8396
CIUDAD QUILLABAMBA,-12.873790740966797,-72.70282745361328,8397
CIUDAD QUILMANA,-12.949233055114746,-76.38117980957031,8398
CIUDAD QUINOCAY,-12.362857818603516,-76.2276611328125,8399
CIUDAD QUITOS,-3.744887113571167,-73.2516098022461,8400
CIUDAD QUIVILLA,-9.5916166305542,-76.7308578491211,8401
CIUDAD REALENGAL,-3.610990285873413,-80.47218322753906,8402
CIUDAD REQUE,-6.868964195251465,-79.82098388671875,8403
CIUDAD REQUE,-6.865416526794434,-79.8172378540039,8404
CIUDAD REQUENA,-5.064279079437256,-73.85491180419922,8405
CIUDAD REQUENA,-5.066707134246826,-73.85486602783203,8406
CIUDAD REQUENA,-5.065426826477051,-73.84569549560547,8407
CIUDAD REQUENA,-5.064599514007568,-73.8446044921875,8408
CIUDAD RICARDO PALMA,-11.927331924438477,-76.64478302001953,8409
CIUDAD RIMAC,-12.033132553100586,-77.04027557373047,8410
CIUDAD RIMAC,-12.031487464904785,-77.039825439453125,8411
CIUDAD RIMAC,-12.024795532226563,-77.03651428222656,8412
CIUDAD RIMAC,-12.039178848266602,-77.0360336303711,8413
CIUDAD RIMAC,-12.036837577819824,-77.03388214111328,8414
CIUDAD RIMAC,-12.038293838500977,-77.02815246582031,8415
CIUDAD RIMAC,-12.025283813476563,-77.02640533447266,8416
CIUDAD RIO NEGRO,-11.209075927734375,-74.66251373291016,8417
CIUDAD SALAS,-6.273959159851074,-79.604949951171875,8418
CIUDAD SALAVERRY,-8.220946311950684,-78.9732437133789,8419
CIUDAD SAN ALEJANDRO,-8.826883316040039,-75.213653564453125,8420
CIUDAD SAN ANDRES DE CUTERVO,-6.240232944488525,-78.7144546508789,8421
CIUDAD SAN BERNARDINO,-7.167758941650391,-78.8304214477539,8422
CIUDAD SAN BORJA,-12.089051246643066,-76.997344970703125,8423
CIUDAD SAN BORJA,-12.097960472106934,-76.99285125732422,8424
CIUDAD SAN CRISTO,-5.493896484375,-80.7420425415039,8425
CIUDAD SAN FERNANDO,-8.398670196533203,-74.53601837158203,8426
CIUDAD SAN FRANCISCO,-12.625478744506836,-73.788055419921875,8427
CIUDAD SAN FRANCISCO DE BORJA,-12.09365177154541,-77.00504302978516,8428
CIUDAD SAN FRANCISCO DE BORJA,-12.092490196228027,-76.996490478515625,8429
CIUDAD SAN IGNACIO,-5.145438194274902,-78.99854278564453,8430
CIUDAD SAN ISIDRO,-12.101676940917969,-77.05838775634766,8431
CIUDAD SAN ISIDRO,-12.096833229064941,-77.05094909667969,8432
CIUDAD SAN ISIDRO,-12.093438148498535,-77.04801177978516,8433
CIUDAD SAN ISIDRO,-12.096312522888184,-77.04412078857422,8434
CIUDAD SAN ISIDRO,-12.099417686462402,-77.04134368896484,8435
CIUDAD SAN ISIDRO,-12.108292579650879,-77.03972625732422,8436
CIUDAD SAN ISIDRO,-12.100457191467285,-77.0369873046875,8437
CIUDAD SAN ISIDRO,-12.094136238098145,-77.03275299072266,8438
CIUDAD SAN ISIDRO,-12.103556632995605,-77.03226470947266,8439
CIUDAD SAN ISIDRO,-12.106382369995117,-77.011199951171875,8440
CIUDAD SAN JERONIMO,-13.648802757263184,-73.3635482788086,8441
CIUDAD SAN JERÓNIMO,-13.648802757263184,-73.3635482788086,8442
CIUDAD SAN JOSE,-6.764885902404785,-79.968292236328125,8443
CIUDAD SAN JUAN,-3.790457010269165,-73.29825592041016,8444
CIUDAD SAN JUAN,-3.76334547996521,-73.27266693115234,8445
CIUDAD SAN JUAN BAUTISTA,-13.165874481201172,-74.224212646484375,8446
CIUDAD SAN JUAN BAUTISTA,-13.166552543640137,-74.22102355957031,8447
CIUDAD SAN JUAN BAUTISTA,-13.168697357177734,-74.2110366821289,8448
CIUDAD SAN JUAN BAUTISTA,-13.171463012695312,-74.2031478881836,8449
CIUDAD SAN JUAN DE LICUPIS,-6.424911975860596,-79.24261474609375,8450
CIUDAD SAN JUAN DE LURIGANCHO,-12.022336959838867,-76.99486541748047,8451
CIUDAD SAN JUAN DE MIRAFLORES,-12.147913932800293,-76.97147369384766,8452
CIUDAD SAN JUAN DE MIRAFLORES,-12.157904624938965,-76.96736145019531,8453
CIUDAD SAN JUAN DE MIRAFLORES,-12.169254302978516,-76.96703338623047,8454
CIUDAD SAN JUAN DE MIRAFLORES,-12.169962882995605,-76.95673370361328,8455
CIUDAD SAN JUAN DE MIRAFLORES SECTOR E,-12.161550521850586,-76.9701919555664,8456
CIUDAD SAN JUAN DE MIRAFLORES ZONA E,-12.161550521850586,-76.9701919555664,8457
CIUDAD SAN LORENZO,-4.834522247314453,-76.55255126953125,8458
CIUDAD SAN MARTIN,-11.422682762145996,-75.6898193359375,8459
CIUDAD SAN MARTIN DE PANGOA,-11.419398307800293,-74.49059295654297,8460
CIUDAD SAN MARTIN DE PANGOA,-11.430192947387695,-74.48760986328125,8461
CIUDAD SAN MATEO,-11.757848739624023,-76.2979736328125,8462
CIUDAD SAN MIGUEL,-12.078784942626953,-77.10627746582031,8463
CIUDAD SAN MIGUEL,-12.07374382019043,-77.10212707519531,8464
CIUDAD SAN MIGUEL,-12.078238487243652,-77.09214782714844,8465
CIUDAD SAN MIGUEL,-12.089482307434082,-77.08179473876953,8466
CIUDAD SAN MIGUEL,-12.089122772216797,-77.07744598388672,8467
CIUDAD SAN MIGUEL,-13.011580467224121,-73.98070526123047,8468
CIUDAD SAN MIGUEL,-13.010055541992188,-73.98017883300781,8469
CIUDAD SAN MIGUEL DE LAS NARANJAS,-5.74232292175293,-78.8474349975586,8470
CIUDAD SAN MIGUEL DE PALLAQUES,-7.000735282897949,-78.85295867919922,8471
CIUDAD SAN NICOLAS,-6.393396377563477,-77.48585510253906,8472
CIUDAD SAN PABLO,-7.116400718688965,-78.83038330078125,8473
CIUDAD SAN PABLO,-7.115139961242676,-78.82170867919922,8474
CIUDAD SAN PABLO,-4.017449378967285,-71.10704803466797,8475
CIUDAD SAN PEDRO DE LLOC,-7.430761337280273,-79.50550842285156,8476
CIUDAD SAN PEDRO DE LLOC,-7.426297187805176,-79.5042724609375,8477
CIUDAD SAN PEDRO DE LLOC,-7.422168731689453,-79.50074768066406,8478
CIUDAD SAN PEDRO DE LLOC,-7.4204792976379395,-79.49818420410156,8479
CIUDAD SAN RAFAEL,-10.347495079040527,-76.18144989013672,8480
CIUDAD SAN RAMON,-11.117841720581055,-75.34464263916016,8481
CIUDAD SAN ROQUE,-5.843569755554199,-74.608978271484375,8482
CIUDAD SAN VICENTE DE CAÑETE,-13.086475372314453,-76.387786865234375,8483
CIUDAD SAÑA,-6.920897483825684,-79.58394622802734,8484
CIUDAD SANTA CRUZ DE SUCCHABAMBA,-6.617481708526611,-78.94913482666016,8485
CIUDAD SANTA MARÍA,-11.101422309875488,-77.5972900390625,8486
CIUDAD SANTA MARIA DE LA COLINA,-16.342927932739258,-72.17472076416016,8487
CIUDAD SANTA MARIA DE NIEVA,-4.593708515167236,-77.86653137207031,8488
CIUDAD SANTA ROSA,-6.877856254577637,-79.92192077636719,8489
CIUDAD SANTA ROSA,-12.687566757202148,-73.7318115234375,8490
CIUDAD SANTA ROSA DE ALTO YANAJANCA,-8.652787208557129,-76.314666748046875,8491
CIUDAD SANTIAGO DE CHUCO,-8.14757251739502,-78.1739730834961,8492
CIUDAD SANTIAGO DE LUCANAMARCA,-13.844817161560059,-74.37427520751953,8493
CIUDAD SANTIAGO DE SURCO,-12.139004707336426,-77.00969696044922,8494
CIUDAD SANTIAGO DE SURCO,-12.151430130004883,-76.99321746826172,8495
CIUDAD SANTIAGO DE SURCO,-12.166878700256348,-76.98847961425781,8496
CIUDAD SANTIAGO DE SURCO,-12.116447448730469,-76.97628021240234,8497
CIUDAD SANTIAGO DE SURCO,-12.107126235961914,-76.96708679199219,8498
CIUDAD SATELITE,-16.420894622802734,-71.53277587890625,8499
CIUDAD SATELITE,-16.436965942382812,-71.52637481689453,8500
CIUDAD SATELITE SANTA ROSA,-12.01429271697998,-77.10289001464844,8501
CIUDAD SATETITE SANTA ROSA,-12.01429271697998,-77.10289001464844,8502
CIUDAD SATIPO,-11.253827095031738,-74.6399154663086,8503
CIUDAD SATIPO,-11.254766464233398,-74.63663482666016,8504
CIUDAD SATIPO,-11.248970031738281,-74.63475799560547,8505
CIUDAD SILLAPATA,-9.759522438049316,-76.77465057373047,8506
CIUDAD SIPAN,-6.808827877044678,-79.60209655761719,8507
CIUDAD SIVIA,-12.50755786895752,-73.862030029296875,8508
CIUDAD SIVIA,-12.509220123291016,-73.8582992553711,8509
CIUDAD SOCOTA,-6.315558910369873,-78.69715118408203,8510
CIUDAD SOCOTA,-6.316251754760742,-78.689239501953125,8511
CIUDAD SUPE,-10.799938201904297,-77.71393585205078,8512
CIUDAD SUPE PUERTO,-10.802545547485352,-77.74541473388672,8513
CIUDAD SUPE PUERTO,-10.803857803344727,-77.74345397949219,8514
CIUDAD SURQUILLO,-12.112666130065918,-77.02287292480469,8515
CIUDAD SURQUILLO,-12.107858657836914,-77.02183532714844,8516
CIUDAD SURQUILLO,-12.116815567016602,-77.0212631225586,8517
CIUDAD SURQUILLO,-12.115198135375977,-77.01937103271484,8518
CIUDAD SURQUILLO ANTIGUO,-12.115198135375977,-77.01937103271484,8519
CIUDAD SURQUILLO JARDINES DE ARAMBURU 2,-12.107858657836914,-77.02183532714844,8520
CIUDAD TACABAMBA,-6.390552520751953,-78.60951232910156,8521
CIUDAD TACNA,-18.034093856811523,-70.278228759765625,8522
CIUDAD TACNA,-18.016197204589844,-70.262664794921875,8523
CIUDAD TACNA,-18.023792266845703,-70.259521484375,8524
CIUDAD TACNA,-18.01294708251953,-70.25688171386719,8525
CIUDAD TACNA,-18.001054763793945,-70.25397491455078,8526
CIUDAD TACNA,-18.01580238342285,-70.25273895263672,8527
CIUDAD TACNA,-18.00047492980957,-70.25128173828125,8528
CIUDAD TACNA,-18.013010025024414,-70.25077056884766,8529
CIUDAD TACNA,-18.004505157470703,-70.249847412109375,8530
