COD_ENIG 2018,ALIMENTOS Y BEBIDAS ,GTAP10,GTAP10_c,ARTICULO
4270,"VENTA DE CALENTADOR DE AGUA, ELÉCTRICO",,,4270
4271,VENTA DE CEPILLO PARA PISO ELÉCTRICO,,,4271
4272,VENTA DE COCINA DE GAS O ELÉCTRICA,,,4272
4273,VENTA DE CONGELADORES,,,4273
4274,VENTA DE LAVADORA DE ROPA,,,4274
4275,VENTA DE MAQUINA PARA COSER,,,4275
4276,VENTA DE PLANTILLA DE GAS O ELÉCTRICA,,,4276
4277,VENTA DE REFRIGERADORA,,,4277
4289,VENTA DE OTROS ARTEFACTOS PARA EL HOGAR ELÉCTRICOS O NO,,,4289
,MUEBLES Y ACCESORIOS PARA EL HOGAR Y BEBE,,,
4290,ACCESORIOS PARA BAÑO,,,4290
4291,ALACENA,,,4291
4292,ALQUILER DE MUEBLES,,,4292
4293,ANDADERAS,,,4293
4294,ASIENTOS PARA EL COCHE,,,4294
4295,VACENILLA,,,4295
4296,BANCO (SILLA SIN RESPALDAR),,,4296
4297,BAÚL,,,4297
4298,BIBLIOTECA,,,4298
4299,BIOMBO,,,4299
4300,BOTIQUIN,,,4300
4301,CAMA INDIVIDUAL (CATRE),,,4301
4302,CAMA MATRIMONIAL,,,4302
4303,CAMAROTE,,,4303
4304,CAMBIADOR DE BEBE O AHULADOR,,,4304
4305,CANDELABROS,,,4305
4306,CLOSET ARMABLE,,,4306
4307,COCHE PARA BEBE,,,4307
4308,COLCHON INDIVIDUAL,,,4308
4309,COLCHON MATRIMONIAL,,,4309
4310,COLCHONETA O ESPUMA,,,4310
4311,COMODA,,,4311
4312,CUADROS NO CONSIDERADOS OBRAS DE ARTE VALIOSAS,,,4312
4313,CUNA,,,4313
4314,DESAYUNADOR,,,4314
4315,ENCIERRO DE BEBE,,,4315
4316,ENTREGA E INSTALACIÓN DE MUEBLES Y ACCESORIOS DEL HOGAR,,,4316
4317,ESCRITORIO,,,4317
4318,ESCULTURAS NO CONSIDERADOS OBRAS DE ARTE VALIOSAS,,,4318
4319,ESPEJO,,,4319
4320,ESQUINERO,,,4320
4321,GABINETE PARA BAÑO,,,4321
4322,GRABADOS NO CONSIDERADOS OBRAS DE ARTE VALIOSAS,,,4322
4323,HAMACAS PARA BEBE,,,4323
4324,JUEGO DE COMEDOR,,,4324
4325,JUEGO DE DORMITORIO,,,4325
4326,JUEGO DE SALA,,,4326
4327,JUEGO DE SALA COMEDOR,,,4327
4328,LAMPARAS (TODO TIPO DE EQUIPO PARA ILUMINACION),,,4328
4329,MECEDORA,,,4329
4330,MESA DE COMEDOR,,,4330
4331,MESA DE NOCHE,,,4331
4332,MESA DE SALA,,,4332
4333,MOISES,,,4333
4334,MUEBLE DE TV O EQUIPO DE SONIDO,,,4334
4335,MUEBLE EMPOTRADO PARA APLANCHAR (APLANCHADOR),,,4335
4336,"MUEBLES DE BAMBU, CAÑA, ETC.",,,4336
4337,MUEBLES DE COCINA,,,4337
4338,"MUEBLES DE HIERRO (TERRAZA, ETC.)",,,4338
4339,MUEBLES PARA BAR,,,4339
4340,MUEBLES PARA COMPUTADORA,,,4340
4341,MUEBLES PARA JARDIN,,,4341
4342,PAÑALERA,,,4342
4343,PERSIANAS,,,4343
4344,PORTABEBÉS DELANTEROS Y DE ESPALDA,,,4344
4345,PORTALIMENTOS,,,4345
4346,PORTARRETRATO,,,4346
4347,RELOJ DE MESA O PARED,,,4347
4348,REPARACION Y MANTENIMIENTO DE ARTICULOS DE BEBE,,,4348
4349,REPARACION Y MANTENIMIENTO DE OTROS MUEBLES ACCESORIOS Y MATERIALES PARA PISOS,,,4349
4350,"REPARACION, MANTENIMIENTO Y RESTAURACION DE MUEBLES",,,4350
4351,REPISAS PARA EL HOGAR,,,4351
4352,RESTAURACIÓN DE OBRAS NO CONSIDERADAS OBRAS DE ARTE VALIOSAS,,,4352
4353,RETABLOS NO CONSIDERADOS OBRAS DE ARTE VALIOSAS,,,4353
4354,ROPERO (ARMARIO),,,4354
4355,SILLA,,,4355
4356,SILLA PARA COMER DE BEBE,,,4356
4357,SILLITAS DE NIÑO (NO PARA COMER),,,4357
4358,SILLON O SOFA,,,4358
4359,SOFA CAMA,,,4359
4360,SOMIER Y TATAMI,,,4360
4361,TINA DE BAÑO,,,4361
4362,TORRE PARA ORGANIZAR CD,,,4362
4363,TRASTERO O TRINCHANTE,,,4363
4364,"VELAS, INCIENSO Y ACEITES AROMATICOS",,,4364
4365,ZAPATERA,,,4365
4369,OTROS ACCESORIOS PARA EL HOGAR,,,4369
4379,OTROS ARTICULOS PARA BEBES,,,4379
4389,OTROS MUEBLES PARA EL HOGAR,,,4389
,COMPRA DE EQUIPO AUDIOVISUAL,,,
4390,"COMPRA DE ACCESORIOS Y REPUESTOS (RADIO, TV, ETC.)",,,4390
4391,COMPRA DE AMPLIFICADORES DE SONIDO,,,4391
4392,"ANTENAS PARA RADIO, TELEVISIÓN, ETC.",,,4392
4393,ANTENAS PARABÓLICAS,,,4393
4394,COMPRA DE CONTROL REMOTO,,,4394
4395,DISCMAN,,,4395
4396,ECUALIZADORES,,,4396
4397,COMPRA DE EQUIPO DE SONIDO,,,4397
4398,"GRABADORA DE VOZ O SONIDO, DVD, MP3 U OTRO",,,4398
4399,COMPRA DE MICROFONO,,,4399
4400,MINICOMPONENTE,,,4400
4401,COMPRA DE PARLANTES DE EQUIPOS AUDIOVISUALES (EQUIPO DE SONIDO),,,4401
4402,COMPRA DE RADIO AM/FM,,,4402
4403,LECCIONES DE CANTO,,,4403
4404,COMPRA DE RADIO PARA AUTOMOVIL,,,4404
4405,RADIO RELOJ,,,4405
4406,"COMPRA DE REPRODUCTOR DE DVD, MP3 O BLU RAY",,,4406
4407,"COMPRA DE TELEVISOR, LCD, PLASMA, LED",,,4407
4408,COMPRA DE TEATRO CASERO (HOME THEATHER),,,4408
4409,COMPRA DE WALKIE TALKIE,,,4409
4410,IPOD,,,4410
4411,AUDIFONO O AURICULARES,,,4411
4412,VR (VIRTUAL REALITY),,,4412
4429,"COMPRA DE OTROS EQUIPOS PARA LA RECEPCION, GRABACION Y REPRODUCCION DE SONIDOS E IMAGENES",,,4429
,COMPRA DE EQUIPO DE PROCESAMIENTO DE INFORMACIÓN,,,
4430,AGENDA ELECTRÓNICA,,,4430
4431,BATERÍA (UPS) PARA COMPUTADORA,,,4431
4432,COMPRA DE CALCULADORA CIENTIFICA,,,4432
4433,COMPRA DE CALCULADORA DE BOLSILLO,,,4433
4434,"COMPRA DE COMPUTADORAS PORTATILES (LAPTOP, NOTEBOOK)",,,4434
4435,CPU,,,4435
4436,COMPRA DE DISCO DURO DE COMPUTADORA (INTERNO Y EXTERNO),,,4436
4437,"COMPRA DE COMPUTADORA DE ESCRITORIO (INCLUYE: CPU, TECLADO, MOUSE, MONITOR, IMPRESORA)",,,4437
4438,FAX-MODEM,,,4438
4439,COMPRA DE IMPRESORAS,,,4439
4440,JOYSTICK PARA COMPUTADORA,,,4440
4441,MAQUINAS DE ESCRIBIR,,,4441
4442,MEMORIA RAM,,,4442
4443,MONITOR,,,4443
4444,COMPRA DE PARLANTES DE EQUIPO DE PROCESAMIENTO DE INFORMACION (COMPUTADORA),,,4444
4445,PROGRAMAS Y SISTEMAS OPERATIVOS PARA COMPUTADORAS,,,4445
4446,COMPRA DE MOUSE,,,4446
4447,SCANNER,,,4447
4448,COMPRA DE SOFTWARE,,,4448
4449,COMPRA DE TABLETA,,,4449
4450,TARJETA DE RED,,,4450
4451,TARJETA DE SONIDO PARA COMPUTADORA,,,4451
4452,COMPRA DE TECLADO PARA COMPUTADORA,,,4452
4453,UNIDAD DE CD -ROM PARA COMPUTADORA,,,4453
4454,UNIDAD DE DVD PARA COMPUTADORA,,,4454
4455,UNIDAD DE QUEMADOR PARA COMPUTADORA,,,4455
4456,REPARACION Y MANTENIMIENTO DE TELEVISOR,,,4456
4457,"REPARACION Y MANTENIMIENTO DE COMPUTADORAS DE ESCRITORIO O PORTATIL (CPU, MONITOR, TECLADO, IMPRESORA)",,,4457
4458,REPARACIÓN Y MANTENIMIENTO DE EQUIPO DE SONIDO,,,4458
4459,REPARACION Y MANTENIMIENTO DE RADIO - GRABADORA,,,4459
4460,"APLICACIONES (JUEGOS, FOTOGRAFIA, COMPLEMENTOS)",,,4460
4461,TARJETA GRÁFICA PARA COMPUTADORA,,,4461
4469,REPARACIÓN Y MANTENIMIENTO DE OTROS EQUIPOS DE PROCESAMIENTO DE INFORMACIÓN,,,4469
4470,GARANTÍA ADICIONAL PARA EQUIPO DE PROCESAMIENTO DE LA INFORMACIÓN,,,4470
4471,ROUTER O ENRUTADOR,,,4471
4479,COMPRA DE OTROS ACCESORIOS PARA COMPUTADORA,,,4479
,COMPRA DE EQUIPO FOTOGRAFICO Y CINEMATOGRAFICO E INSTRUMENTOS ÓPTICOS,,,
4480,BINOCULARES,,,4480
4481,BRÚJULAS,,,4481
4482,COMPRA DE CAMARA DE VIDEO,,,4482
4483,COMPRA DE CAMARA FOTOGRAFICA,,,4483
4484,COMPRA DE LENTES PARA CAMARAS,,,4484
4485,MICROSCOPIO,,,4485
4486,COMPRA DE TELESCOPIO,,,4486
4487,COMPRA DE FLASH PARA CAMARA,,,4487
4488,REPARACIÓN Y MANTENIMIENTO DE CÁMARAS DE VIDEO,,,4488
4489,REPARACIÓN Y MANTENIMIENTO DE CÁMARAS FOTOGRÁFICAS,,,4489
4490,"REPARACIÓN Y MANTENIMIENTO DE OTROS EQUIPOS PARA LA RECEPCIÓN, GRABACIÓN Y REPRODUCCIÓN DE SONIDOS E IMÁGENES",,,4490
4499,REPARACIÓN Y MANTENIMIENTO DE OTROS EQUIPOS FOTOGRÁFICOS Y CINEMATOGRÁFICOS E INSTRUMENTOS ÓPTICOS,,,4499
4509,COMPRA DE OTROS EQUIPOS FOTOGRAFICOS Y CINEMATOGRAFICOS,,,4509
,COMPRA DE INSTRUMENTOS MUSICALES,,,
4510,"COMPRA DE ACCESORIOS PARA INSTRUMENTOS MUSICALES (BOLILLOS, FAJA DE TAMBOR, LENGÜETA, ETC.)",,,4510
4511,COMPRA DE ARMONICAS,,,4511
4512,COMPRA DE BATERIAS,,,4512
4513,COMPRA DE FLAUTA DULCE,,,4513
4514,FLAUTAS DISTINTAS DE LA FLAUTA DULCE,,,4514
4515,COMPRA DE GUITARRA ACUSTICA,,,4515
4516,COMPRA DE GUITARRA ELECTRICA,,,4516
4517,COMPRA DE LIRA,,,4517
4518,COMPRA DE ORGANETA,,,4518
4519,ÓRGANO,,,4519
4520,COMPRA DE PIANO,,,4520
4521,COMPRA DE TAMBORES Y TIMBALES,,,4521
4522,COMPRA DE TROMPETA,,,4522
4523,COMPRA DE SAXOFON,,,4523
4524,COMPRA DE VIOLINES Y VIOLONCHELOS,,,4524
4525,"REPARACION, MANTENIMIENTOY AFINACION DE INSTRUMENTOS MUSICALES",,,4525
4526,BAJO,,,4526
4527,DASH CAM,,,4527
4539,COMPRA DE OTROS INSTRUMENTOS MUSICALES,,,4539
,COMPRA DE VEHICULOS,,,
4540,COMPRA DE AUTOMOVIL,,,4540
4541,AUTOS DE DOBLE TRACCIÓN,,,4541
4542,COMPRA DE BUSETA,,,4542
4543,COMPRA DE CAMION,,,4543
4544,COMPRA DE CUADRACICLOS,,,4544
4545,COMPRA DE MOTOCICLETAS,,,4545
4559,COMPRA DE OTRO TIPO DE VEHICULOS,,,4559
,VENTA DE VEHICULOS,,,
4560,VENTA DE AUTOMÓVIL,,,4560
4561,VENTA DE AUTOS DE DOBLE TRACCIÓN,,,4561
4562,VENTA DE BUSETA,,,4562
4563,VENTA DE CAMIÓN,,,4563
4564,VENTA DE CUADRACICLOS,,,4564
4565,VENTA DE MOTOCICLETAS,,,4565
4569,VENTA DE OTRO TIPO DE VEHÍCULOS,,,4569
,"SERVICIOS PROFESIONALES, TECNICOS, CULTURALES Y OTROS",,,
4570,CONSULTA CON CONSEJEROS MATRIMONIALES,,,4570
4571,DECORADOR (A) DE INTERIORES,,,4571
4572,DIBUJANTES,,,4572
4573,FILOLOGO,,,4573
4574,HONORARIOS PAGADOS A ABOGADOS,,,4574
4575,HONORARIOS PAGADOS A ARQUITECTOS,,,4575
4576,HONORARIOS PAGADOS A CONTADORES,,,4576
4577,HONORARIOS PAGADOS A DECORADORES DE INTERIORES,,,4577
4578,HONORARIOS PAGADOS A INGENIEROS,,,4578
4579,HONORARIOS PAGADOS A TOPOGRAFOS,,,4579
4580,PAGO POR NOTICIAS O ANUNCIOS EN LA PRENSA,,,4580
4581,PAGOS A AGENCIAS DE CONTRATACIÓN DE PERSONAL,,,4581
4582,"SERVICIOS DE ALQUILER DE SALÓN PARA EVENTOS (BAUTIZO, CUMPLEAÑOS, FUNERAL, MATRIMONIO, TE DE CANASTILLA, PRIMERA COMUNIÓN Y OTROS)",,,4582
4583,SERVICIO DE FOTOGRAFO,,,4583
4584,"SERVICIO DE REVELADO DE PELICULAS, AMPLIACION Y RESTAURACION DE FOTOGRAFIAS U OTROS SIMILARES",,,4584
4585,SERVICIOS DE MUSICOS O DISCOMOVIL O SONIDO,,,4585
4586,SERVICIOS DE PAYASO Y ACTORES PARA LA DIVERSION,,,4586
4587,"CATERING, SOLO ALIMENT. P. EVENTOS (BAUTIZO, CUMPLEAÑOS, FUNERAL, MATRIMONIO, TE CANASTILLA, PRIMERA COMUNION, OTROS)",,,4587
4599,OTROS HONORARIOS PAGADOS,,,4599
4609,"OTROS SERVICIOS PROFESIONALES, TECNICOS, CULTURALES",,,4609
,GASTOS POR PAQUETES DIVERSOS,,,
4610,PAQUETE PARA BAUTIZO,,,4610
4611,"PAQUETE CON SERVICIO DE CATERING PERO SIN LUGAR (ALIMENTACIÓN CON MESAS, SILLAS Y OTROS)",,,4611
4612,PAQUETE PARA CUMPLEAÑOS,,,4612
4613,PAQUETE PARA FUNERAL Y ENTIERRO,,,4613
4614,PAQUETE PARA MATRIMONIO,,,4614
4615,PAQUETE PARA PRIMERA COMUNION,,,4615
4616,PAQUETE PARA REZOS Y OTRAS ACTIVIDADES RELIGIOSAS,,,4616
4617,PAQUETE PARA TE DE CANASTILLA,,,4617
4629,OTROS GASTOS POR PAQUETES,,,4629
,PAQUETES TURISTICOS,,,
4630,CLUBES DE VIAJE,,,4630
4631,PAQUETES TURISTICOS PARA EL EXTERIOR DEL PAIS,,,4631
4632,PAQUETES TURISTICOS PARA EL INTERIOR DEL PAIS,,,4632
,SERVICIOS DE ALOJAMIENTO,,,
4633,SERVICIO DE ALOJAMIENTO EN CABINAS Y CABAÑAS,,,4633
4634,SERVICIO DE ALOJAMIENTO EN HOTELES,,,4634
4635,SERVICIO DE ALOJAMIENTO EN INTERNADOS,,,4635
4636,SERVICIO DE ALOJAMIENTO EN MOTELES,,,4636
4637,SERVICIO DE ALOJAMIENTO EN UNIVERSIDADES U OTROS CENTROS DE ENSEÑANZA,,,4637
4638,SERVICIO DE ALOJAMIENTO PARA ACAMPAR,,,4638
4639,PAGO DE ASOCIACIÓN POR SERVICIO DE ALOJAMIENTO,,,4639
4649,SERVICIO DE ALOJAMIENTO EN OTROS SITIOS,,,4649
,SERVICIOS DE TRANSPORTE TURISTICO,,,
4650,EXCURSIONES DENTRO DEL PAIS (NO INCLUYE HOSPEDAJE NI ALIMENTACION),,,4650
4651,EXCURSIONES FUERA DEL PAIS (NO INCLUYE HOSPEDAJE NI ALIMENTACION),,,4651
4652,TRANSPORTE AL EXTERIOR DEL PAIS POR VIA MARITIMA,,,4652
4653,TRANSPORTE AL INTERIOR DEL PAIS POR VIA MARITIMA,,,4653
4654,TRANSPORTE INTERNACIONAL EN AVION O AVIONETA,,,4654
4655,TRANSPORTE INTERURBANO EN BUS O MICROBUS (DENTRO DEL PAIS),,,4655
4656,TRANSPORTE NACIONAL EN AVION O AVIONETA,,,4656
4657,TRANSPORTE TERRESTRE EN BUS FUERA DEL PAIS,,,4657
4658,TRANSPORTE TERRESTRE EN TAXI DENTRO DEL PAIS,,,4658
4659,TRANSPORTE TERRESTRE EN TAXI FUERA DEL PAIS,,,4659
4669,OTROS SERVICIOS DE TRANSPORTE DE PASAJEROS POR AIRE,,,4669
4679,OTROS SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERA,,,4679
4689,OTROS SERVICIOS DE TRANSPORTE DE PASAJEROS POR MAR O CURSOS INTERNOS,,,4689
,ALQUILER DE VEHICULOS Y OTROS SERVICIOS DE TRANSPORTE ADQUIRIDOS,,,
4690,ALQUILER DE AUTO,,,4690
4691,ALQUILER DE EMBARCACIONES,,,4691
4692,"ALQUILER DE OTROS VEHICULOS (CUADRACICLOS, MOTOCICLETAS, BICICLETAS, ETC.)",,,4692
4693,FLETES,,,4693
4694,SERVICIOS DE MUDANZAS TERRESTRE,,,4694
4709,OTROS SERVICIOS DE TRANSPORTE,,,4709
,SERVICIOS DE SEGUROS,,,
4710,DEDUCIBLE POR SEGUROS DE SALUD,,,4710
4711,DEDUCIBLE POR SEGURO OBLIGATORIO DE VEHICULOS,,,4711
4712,DEDUCIBLE POR SEGUROS DE VEHICULOS CONTRA ROBO O DAÑOS A TERCEROS,,,4712
4713,DEDUCIBLE POR SEGUROS CONTRA ROBO O INCENDIO DE VIVIENDAS,,,4713
5021,SEGURO CONTRA ROBO E INCENDIO EN VIVIENDA (PROPORCION CONSUMO),58,ins,5021
5022,SEGURO CONTRA ROBO O INCENDIO EN LA VIVIENDA (PROPORCIÓN DE NO CONSUMO),58,ins,5022
5023,SEGURO CONTRA ROBO O DAÑOS A TERCEROS DE VEHICULO (PROPORCION CONSUMO),58,ins,5023
5024,SEGURO CONTRA ROBO O DAÑOS A TERCEROS DE VEHÍCULOS (PROPORCIÓN DE NO CONSUMO),58,ins,5024
5025,SEGURO DE EMERGENCIAS MEDICAS (PROPORCION CONSUMO),58,ins,5025
5026,SEGURO DE EMERGENCIAS MÉDICAS (PROPORCIÓN DE NO CONSUMO),58,ins,5026
5027,SEGURO DE ESTUDIANTE (PROPORCION CONSUMO),58,ins,5027
5028,SEGURO DE ESTUDIANTES (PROPORCIÓN DE NO CONSUMO),58,ins,5028
5029,SEGURO DE TARJETA DEBITO O CREDITO (PROPORCION CONSUMO),58,ins,5029
5030,SEGURO DE TARJETA DE DÉBITO O CRÉDITO (PROPORCIÓN DE NO CONSUMO),58,ins,5030
5031,SEGURO DE VIAJERO (PROPORCION CONSUMO),58,ins,5031
5032,SEGURO DE VIAJERO (PROPORCIÓN DE NO CONSUMO),58,ins,5032
5033,SEGURO OBLIGATORIO DEL VEHICULO (PROPORCION CONSUMO),58,ins,5033
5034,SEGURO OBLIGATORIO DEL VEHÍCULO (PROPORCIÓN DE NO CONSUMO),58,ins,5034
5035,SEGURO POR ACCIDENTES (PROPORCION CONSUMO),58,ins,5035
5036,SEGURO POR ACCIDENTES (PROPORCIÓN DE NO CONSUMO),58,ins,5036
5037,SEGURO POR GASTOS MEDICOS (PROPORCION CONSUMO),58,ins,5037
5038,SEGURO POR GASTOS MÉDICOS (PROPORCIÓN DE NO CONSUMO),58,ins,5038
5039,SEGURO POR RIESGOS DEL TRABAJO (PROPORCION CONSUMO),58,ins,5039
5040,SEGURO POR RIESGOS DEL TRABAJO (PROPORCIÓN DE NO CONSUMO),58,ins,5040
5041,OTROS SEGUROS NO RELACIONADOS CON SALUD (PROPORCION CONSUMO),58,ins,5041
5042,OTROS SEGUROS NO RELACIONADOS CON LA SALUD (PROPORCIÓN DE NO CONSUMO),58,ins,5042
5043,OTROS SEGUROS RELACIONADOS CON LA SALUD (PROPORCION CONSUMO),58,ins,5043
5044,OTROS SEGUROS RELACIONADOS CON LA SALUD (PROPORCIÓN DE NO CONSUMO),58,ins,5044
5045,OTROS SEGUROS RELACIONADOS CON LA VIVIENDA (PROPORCION CONSUMO),58,ins,5045
5046,OTROS SEGUROS RELACIONADOS CON LA VIVIENDA (PROPORCIÓN DE NO CONSUMO),58,ins,5046
,OTROS PAGOS HECHOS AL ESTADO,,,
4760,PAGO DE APARTADOS POSTALES,,,4760
4761,PAGO POR CERTIFICACIONES Y CONSTANCIAS,,,4761
4762,PAGO POR EMISION O RENOVACION DE PASAPORTE,,,4762
4763,PAGO POR EMISION O RENOVACION DE VISA,,,4763
4764,PERMISO PARA CAZA,,,4764
4765,PERMISO DE CONSTRUCCIÓN,59,rsa,4765
4766,PERMISO PARA PESCA,62,osg,4766
4767,PERMISO PARA TALA DE ARBOLES,,,4767
4768,PAGO POR EMISION Y RENOVACION DE LICENCIA PARA CONDUCIR,,,4768
4769,PAGO POR EMISIÓN Y RENOVACIÓN DE LICENCIA PARA PILOTAR,,,4769
4770,PAGO POR EMISION Y RENOVACION DE LICENCIA PARA PORTAR ARMAS,,,4770
4771,PAGO POR EXAMEN TEORICO O PRACTICO DE MANEJO,,,4771
4772,PAGO POR TIMBRES DE COLEGIOS PROFESIONALES,,,4772
4773,REVISION TECNICA DE VEHICULOS (INCLUYE REINSPECCION),,,4773
4774,TASAS JUDICIALES,,,4774
4775,TIMBRES PARA TRAMITES LEGALES,,,4775
4776,CANON (DERECHO DE VIVIR EN ZONA MARITIMA),,,4776
4779,OTROS PAGOS O TASAS CUYO PAGO ES PROPORCIONAL AL SERVICIO RECIBIDO,,,4779
,IMPUESTOS,,,
4780,IMPUESTO POR ENTRADA DE BIENES DEL EXTRANJERO,62,osg,4780
4781,IMPUESTO POR SALIDA DE BIENES AL EXTRANJERO,62,osg,4781
4782,IMPUESTO SOBRE CERTIFICADOS O AHORROS,62,osg,4782
4783,IMPUESTO SOBRE LA PROPIEDAD DE AERONAVES,62,osg,4783
4784,IMPUESTO SOBRE LA POSESIÓN DE EMBARCACIONES,62,osg,4784
4785,IMPUESTO DE SALIDA DEL PAÍS,62,osg,4785
5050,MARCHAMO (PROPORCIÓN DE IMPUESTOS),62,osg,5050
4787,IMPUESTO A VIVIENDA DE LUJO,62,osg,4787
4788,PAGO O RENOVACION DE CEDULA DE RESIDENCIA,62,osg,4788
4789,COMISIONES POR BIENES DEL EXRTRANJERO,62,osg,4789
4799,OTROS IMPUESTOS O TASAS CUYO PAGO NO ES PROPORCIONAL AL SERVICIO RECIBIDO,62,osg,4799
,GASTOS DE CAPITAL,,,
4800,COMPRA DE ACCIONES,57,ofi,4800
4801,BONOS,57,ofi,4801
4802,RECOMPRA DE VALORES,57,ofi,4802
4803,PARTICIÓN EN FONDOS DE INVERSIÓN,57,ofi,4803
4804,OTROS TÍTULOS VALORES,57,ofi,4804
4805,"DEPÓSITOS A PLAZO, CUENTA CORRIENTE O DE AHORROS",57,ofi,4805
4806,DEPÓSITOS EN GARANTÍA,57,ofi,4806
4807,OTROS AHORROS O DEPÓSITOS,57,ofi,4807
4808,ADQUIRIÓ CONTRATO DE ARRENDAMIENTO FINANCIERO (CONTRATOS DE LEASING),57,ofi,4808
4809,COMPRA DE PATENTES Y LICENCIAS QUE SE PUEDEN VENDER A UN TERCERO,57,ofi,4809
4810,PAGOS POR DAÑOS OCASIONADOS A TERCEROS,57,ofi,4810
4811,PRÉSTAMOS A PERSONAS NO MIEMBROS DEL HOGAR,57,ofi,4811
4819,OTROS GASTOS DE CAPITAL FINANCIERO,57,ofi,4819
4820,"AMPLIACIÓN O CONSTRUCCIÓN DE VIVIENDA DE SEGUNDA RESIDENCIA (NO LA PRINCIPAL, NI LAS DE ALQUILER)",49,cns,4820
4821,ANTIGÜEDADES Y MUEBLES VALIOSOS ADQUIRIDOS PRINCIPALMENTE POR SU VALOR,45,omf,4821
4822,COMPRA DE ANIMALES DOMÉSTICOS PARA AUTOCONSUMO,10,oap,4822
4823,"COMPRA DE EQUIPO, MAQUINARIA Y ANIMALES NO DESTINADOS A LA ACTIVIDAD PRODUCTIVA DEL HOGAR",42,ome,4823
4824,"COMPRA DE JOYAS VALIOSOS, PIEDRAS PRECIOSAS Y RELOJES, ADQUIRIDOS COMO OBJETO DE VALOR",28,wap,4824
4825,COMPRA DE LOTES O TERRENOS,59,rsa,4825
4826,COMPRA DE NICHO (CEMENTERIOS),59,rsa,4826
4827,COMPRA Y CONSTRUCCIÓN DE VIVIENDA,59,rsa,4827
4828,"COMPRA DE OBRAS DE ARTE (PINTURAS, ESCULTURAS Y OTRAS DE VALOR RECONOCIDO)",45,omf,4828
4829,COSTOS DE OBTENCIÓN DE LICENCIAS DE EXPLOTACIÓN DE RECURSOS NATURALES,60,obs,4829
4830,COSTOS DE TRANSFERENCIA DE LA PROPIEDAD (ASOCIADOS A LA ADQUISICIÓN O DISPOSICIÓN DE ACTIVOS),59,rsa,4830
4831,MEJORAS DE LOS ACTIVOS FIJOS EXISTENTES (QUE AUMENTEN PRODUCTIVIDAD O VIDA ÚTIL),42,ome,4831
4832,LICENCIAS PARA ACCEDER A BASES DE DATOS,60,obs,4832
4833,"LICENCIAS DE EXPLOTACIÓN DE RECURSOS NATURALES (HÍDRICOS, BOSQUES NO CULTIVADOS Y YACIMIENTOS MINERALES)",60,obs,4833
4849,"OTROS OBJETOS VALIOSOS NO CLASIFICADOS PREVIAMENTE (COLEC. ESTAMPILLAS, MONEDAS, PORCELANA CHINA, LIBROS, OTROS)",45,omf,4849
4850,PERDIDA DE ACTIVOS POR DESASTRE NATURAL,57,ofi,4850
4851,PERDIDA DE ACTIVOS POR EXTRAVÍO,57,ofi,4851
4852,PERDIDA DE ACTIVOS POR INCENDIO O QUEMA,57,ofi,4852
4853,PERDIDA DE ACTIVOS POR ROBO,57,ofi,4853
4859,PERDIDA DE ACTIVOS POR OTROS MOTIVOS,57,ofi,4859
5051,POLIZA DE VIDA (PROPORCION CONSUMO),58,ins,5051
5052,POLIZA DE VIDA (PROPORCIÓN DE NO CONSUMO),58,ins,5052
5060,SERVICIO FINANCIEROS,,,5060
5061,IMPUESTO DE RENTA,,,5061
5062,CONTRIBUCIONES SOCIALES OBLIGATORIAS,,,5062
5063,CONTRIBUCIONES SOCIALES VOLUNTARIAS,,,5063
5064,TRANSFERENCIAS PAGADAS EN DINERO,,,5064
5065,CONSUMO INTERMEDIO,,,5065
5066,TRANSACCIONES FINANCIERAS,,,5066
5067,BONO DE LA VIVIENDA,,,5067
5068,COMPRA DE HERRAMIENTAS CONSIDERADAS COMO GASTO DE CAPITAL,,,5068
